num_people_enrolled,total_class_size,class_number,term,professor
0 (permission required) Instructor Permission Required,3,COMP 491 001,SPRING2006,
20,2,COMP 502 001,SPRING2006,"Merenyi, Erzsebet"
30,9,COMP 512 001,SPRING2006,"Cooper, Keith D."
30,1,COMP 515 001,SPRING2006,"Kennedy, Kenneth W."
50,2,COMP 525 001,SPRING2006,"Rixner, Scott"
30,9,COMP 540 001,SPRING2006,"Subramanian, Devika"
30,5,COMP 561 001,SPRING2006,"Warren, Joe D."
0 (permission required) ,0,COMP 583 001,SPRING2006,"Varman, Peter J."
0 (permission required) Instructor Permission Required,11,COMP 590 001,SPRING2006,
0 (permission required) ,0,COMP 610 001,SPRING2006,
0 (permission required) ,0,COMP 617 001,SPRING2006,"Taha, Walid M."
10,0,COMP 620 001,SPRING2006,
50,51,COMP 690 001,SPRING2006,
0 (permission required) ,3,COMP 694 001,SPRING2006,"Cutler, Scott E."
100,12,COMP 800 001,SPRING2006,
40,29,COMP 100 001,SPRING2007,"Nguyen, Dung X."
100,1,COMP 101 001,SPRING2007,"Cooper, Keith D."
35,11,COMP 110 001,SPRING2007,"Goldman, Ronald N."
50,16,COMP 201 001,SPRING2007,"Wong, Stephen B.Nguyen, Dung X."
50,27,COMP 212 001,SPRING2007,"Cox, Alan L.Nguyen, Dung X."
50,21,COMP 280 001,SPRING2007,"Greiner, John D."
0 (permission required) Instructor Permission Required,0,COMP 290 001,SPRING2007,
40,43,COMP 300 001,SPRING2007,"Gorry, G A."
30,2,COMP 312 001,SPRING2007,"Cartwright, Robert S."
50,21,COMP 314 001,SPRING2007,
0 (permission required) Instructor Permission Required,0,COMP 390 001,SPRING2007,"Kavraki, Lydia E.Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,1,COMP 390 002,SPRING2007,"Ng, Tze Sing E."
30,0,COMP 410 001,SPRING2007,
100,10,COMP 415 001,SPRING2007,"Wong, Stephen B."
40,28,COMP 421 001,SPRING2007,"Johnson, David B."
30,10,COMP 422 001,SPRING2007,"Mellor-Crummey, John M."
30,5,COMP 460 001,SPRING2007,"Warren, Joe D."
100,3,COMP 470 001,SPRING2007,"Kavraki, Lydia E.Kimmel, MarekSubramanian, Devika"
50,21,COMP 481 001,SPRING2007,"Nakhleh, Luay"
100,0,COMP 486 001,SPRING2007,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,3,COMP 490 001,SPRING2007,
0 (permission required) Instructor Permission Required,0,COMP 491 001,SPRING2007,
20,0,COMP 502 001,SPRING2007,
30,4,COMP 512 001,SPRING2007,"Cooper, Keith D."
30,5,COMP 515 001,SPRING2007,"Kennedy, Kenneth W."
50,4,COMP 525 001,SPRING2007,"Rixner, Scott"
20,0,COMP 537 001,SPRING2007,"Zhong, LinTour, James M."
30,7,COMP 540 001,SPRING2007,"Subramanian, Devika"
30,1,COMP 561 001,SPRING2007,"Warren, Joe D."
10,0,COMP 583 001,SPRING2007,"Varman, Peter J."
100,0,COMP 584 001,SPRING2007,"Tran, Quoc-Nam"
0 (permission required) Instructor Permission Required,7,COMP 590 001,SPRING2007,
100Instructor Permission Required,47,COMP 600 001,SPRING2007,"Greiner, John D."
20,5,COMP 617 001,SPRING2007,"Taha, Walid M."
0 (permission required) ,0,COMP 617 002,SPRING2007,"Taha, Walid M."
0 (permission required) Instructor Permission Required,0,COMP 620 001,SPRING2007,
50,39,COMP 690 001,SPRING2007,
100,2,COMP 694 001,SPRING2007,"Cutler, Scott E."
100,17,COMP 800 001,SPRING2007,
40,29,COMP 100 001,SPRING2008,"Nguyen, Dung X."
35,5,COMP 110 001,SPRING2008,"Goldman, Ronald N."
50,19,COMP 201 001,SPRING2008,"Wong, Stephen B.Nguyen, Dung X."
50,35,COMP 212 001,SPRING2008,"Cox, Alan L.Nguyen, Dung X."
50,19,COMP 280 001,SPRING2008,"Greiner, John D."
0 (permission required) Instructor Permission Required,3,COMP 290 001,SPRING2008,
40,43,COMP 300 001,SPRING2008,"Gorry, G A."
30,4,COMP 312 001,SPRING2008,"Cartwright, Robert S."
50,18,COMP 314 001,SPRING2008,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,2,COMP 390 001,SPRING2008,
100,7,COMP 415 001,SPRING2008,"Wong, Stephen B."
50,28,COMP 421 001,SPRING2008,"Johnson, David B."
30,3,COMP 422 001,SPRING2008,"Sarkar, Vivek"
50,10,COMP 429 001,SPRING2008,"Ng, Tze Sing E."
30,17,COMP 430 001,SPRING2008,"Vardi, Moshe Y."
0 (permission required) Instructor Permission Required,10,COMP 460 001,SPRING2008,"Warren, Joe D."
100,3,COMP 470 001,SPRING2008,"Kavraki, Lydia E.Kimmel, MarekSubramanian, Devika"
50,17,COMP 481 001,SPRING2008,"Nakhleh, Luay"
100,0,COMP 486 001,SPRING2008,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,4,COMP 490 001,SPRING2008,
0 (permission required) Instructor Permission Required,3,COMP 491 001,SPRING2008,
30,3,COMP 495 001,SPRING2008,"Subramanian, DevikaStein, Robert M.Duenas Osorio, Leonardo A."
20,3,COMP 502 001,SPRING2008,"Merenyi, Erzsebet"
20,1,COMP 514 001,SPRING2008,"Palem, Krishna V."
10,6,COMP 517 001,SPRING2008,"Taha, Walid M."
50,3,COMP 519 001,SPRING2008,"Rixner, Scott"
10,3,COMP 526 001,SPRING2008,"Varman, Peter J."
20,0,COMP 537 001,SPRING2008,"Zhong, LinTour, James M."
30,10,COMP 540 001,SPRING2008,"Subramanian, Devika"
30,3,COMP 561 001,SPRING2008,"Warren, Joe D."
20,20,COMP 572 001,SPRING2008,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,4,COMP 590 001,SPRING2008,
100,43,COMP 600 001,SPRING2008,"Greiner, John D."
15,10,COMP 620 001,SPRING2008,"Ng, Tze Sing E."
50,30,COMP 690 001,SPRING2008,
11,0,COMP 694 001,SPRING2008,"Cutler, Scott E."
100,27,COMP 800 001,SPRING2008,
40,32,COMP 100 001,SPRING2009,"Nguyen, Dung X."
35,2,COMP 110 001,SPRING2009,"Goldman, Ronald N."
65,30,COMP 211 001,SPRING2009,"Taha, Walid M.Cartwright, Robert S.Nguyen, Dung X."
40,18,COMP 280 001,SPRING2009,"Greiner, John D."
40,0,COMP 281 001,SPRING2009,"Palem, Krishna V."
0 (permission required) Instructor Permission Required,0,COMP 290 001,SPRING2009,
50,53,COMP 300 001,SPRING2009,"Gorry, G A."
50,17,COMP 314 001,SPRING2009,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,2,COMP 390 001,SPRING2009,
20,5,COMP 402 001,SPRING2009,"Ricken, Mathias G."
20,5,COMP 409 001,SPRING2009,"Vardi, Moshe Y."
100,7,COMP 415 001,SPRING2009,"Wong, Stephen B."
50,20,COMP 421 001,SPRING2009,"Johnson, David B."
30,12,COMP 422 001,SPRING2009,"Mellor-Crummey, John M."
50,12,COMP 429 001,SPRING2009,"Ng, Tze Sing E."
0 (permission required) Instructor Permission Required,18,COMP 460 001,SPRING2009,"Warren, Joe D."
20,3,COMP 470 001,SPRING2009,"Kavraki, Lydia E.Kimmel, MarekSubramanian, Devika"
50,19,COMP 481 001,SPRING2009,"Nakhleh, Luay"
100,0,COMP 486 001,SPRING2009,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,7,COMP 490 001,SPRING2009,
0 (permission required) Instructor Permission Required,3,COMP 491 001,SPRING2009,
30,1,COMP 495 001,SPRING2009,"Duenas Osorio, Leonardo A.Stein, Robert M.Subramanian, Devika"
20,3,COMP 502 001,SPRING2009,"Merenyi, Erzsebet"
20,6,COMP 512 001,SPRING2009,"Cooper, Keith D."
10,1,COMP 514 001,SPRING2009,"Palem, Krishna V.Bronk, Robert C."
15,7,COMP 515 001,SPRING2009,"Sarkar, Vivek"
10,5,COMP 517 001,SPRING2009,"Taha, Walid M."
50,3,COMP 519 001,SPRING2009,"Shafer, Jeffrey A."
10,1,COMP 526 001,SPRING2009,"Varman, Peter J."
20,2,COMP 538 001,SPRING2009,"Koushanfar, Farinaz"
30,13,COMP 540 001,SPRING2009,"Subramanian, Devika"
0 (permission required) Instructor Permission Required,2,COMP 590 001,SPRING2009,
100,50,COMP 600 001,SPRING2009,"Greiner, John D."
15,12,COMP 620 001,SPRING2009,"Ng, Tze Sing E."
20,2,COMP 631 001,SPRING2009,"Jermaine, Christopher M."
50,17,COMP 690 001,SPRING2009,
12,3,COMP 694 001,SPRING2009,"Cutler, Scott E."
100,33,COMP 800 001,SPRING2009,
40,28,COMP 100 001,SPRING2010,"Greiner, John D.Nguyen, Dung X."
65,47,COMP 211 001,SPRING2010,"Cartwright, Robert S.Sarkar, VivekNguyen, Dung X."
40,16,COMP 280 001,SPRING2010,"Greiner, John D.Goldman, Ronald N."
0 (permission required) Instructor Permission Required,2,COMP 290 001,SPRING2010,
60,63,COMP 300 001,SPRING2010,"Gorry, G A.Wettergreen, Matthew A."
50,7,COMP 310 001,SPRING2010,"Wong, Stephen B."
50,17,COMP 314 001,SPRING2010,"Wallach, Dan S."
20,3,COMP 381 001,SPRING2010,"Palem, Krishna V.Zygourakis, Kyriacos"
0 (permission required) Instructor Permission Required,3,COMP 390 001,SPRING2010,
20,8,COMP 400 001,SPRING2010,"Greiner, John D."
100,4,COMP 415 001,SPRING2010,"Wong, Stephen B."
50,24,COMP 421 001,SPRING2010,"Johnson, David B."
30,11,COMP 422 001,SPRING2010,"Mellor-Crummey, John M."
50,15,COMP 429 001,SPRING2010,"Ng, Tze Sing E."
30,16,COMP 430 001,SPRING2010,"Jermaine, Christopher M."
20,18,COMP 460 001,SPRING2010,"Warren, Joe D."
50,21,COMP 481 001,SPRING2010,"Nakhleh, Luay"
50,0,COMP 486 001,SPRING2010,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,6,COMP 490 001,SPRING2010,
0 (permission required) Instructor Permission Required,0,COMP 491 001,SPRING2010,
30,0,COMP 495 001,SPRING2010,"Duenas Osorio, Leonardo A.Stein, Robert M.Subramanian, Devika"
20,0,COMP 502 001,SPRING2010,"Merenyi, Erzsebet"
20,7,COMP 520 001,SPRING2010,"Cox, Alan L."
4,2,COMP 526 001,SPRING2010,"Varman, Peter J."
30,14,COMP 540 001,SPRING2010,"Subramanian, Devika"
20,4,COMP 551 001,SPRING2010,"McLurkin, James"
20,11,COMP 590 001,SPRING2010,
100,55,COMP 600 001,SPRING2010,"Greiner, John D."
20,7,COMP 612 001,SPRING2010,"Cooper, Keith D."
0 (permission required) Instructor Permission Required,3,COMP 617 001,SPRING2010,"Taha, Walid M."
25,17,COMP 620 001,SPRING2010,"Ng, Tze Sing E."
20Instructor Permission Required,5,COMP 650 001,SPRING2010,"Kavraki, Lydia E."
20,5,COMP 651 001,SPRING2010,"O'Malley, Marcia K.McLurkin, James"
0 (permission required) Instructor Permission Required,10,COMP 670 001,SPRING2010,"Nakhleh, Luay"
50,15,COMP 690 001,SPRING2010,
12,2,COMP 694 001,SPRING2010,"Cutler, Scott E."
100,30,COMP 800 001,SPRING2010,
40,33,COMP 100 001,SPRING2011,"Greiner, John D."
35,30,COMP 182 B01,SPRING2011,"Nakhleh, LuayGreiner, John D.Rixner, Scott"
35,32,COMP 182 B02,SPRING2011,"Nakhleh, LuayGreiner, John D.Rixner, Scott"
35,29,COMP 182 B03,SPRING2011,"Nakhleh, LuayGreiner, John D.Rixner, Scott"
65,18,COMP 211 001,SPRING2011,"Cartwright, Robert S.Wong, Stephen B."
24,20,COMP 221 001,SPRING2011,"Cox, Alan L."
0 (permission required) Instructor Permission Required,5,COMP 290 001,SPRING2011,
50,48,COMP 300 001,SPRING2011,"Gorry, G A.Wettergreen, Matthew A."
20,11,COMP 322 A01,SPRING2011,"Sarkar, Vivek"
20,12,COMP 322 A02,SPRING2011,"Sarkar, Vivek"
20,8,COMP 327 001,SPRING2011,"Wallach, Dan S."
20,1,COMP 381 001,SPRING2011,"Palem, Krishna V.Zygourakis, Kyriacos"
0 (permission required) Instructor Permission Required,1,COMP 390 001,SPRING2011,
20,9,COMP 409 001,SPRING2011,"Vardi, Moshe Y."
100,5,COMP 415 001,SPRING2011,"Wong, Stephen B."
50,25,COMP 421 001,SPRING2011,"Johnson, David B."
30,19,COMP 422 001,SPRING2011,"Mellor-Crummey, John M."
30,36,COMP 430 001,SPRING2011,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,10,COMP 440 001,SPRING2011,"Subramanian, Devika"
20,15,COMP 460 001,SPRING2011,"Warren, Joe D."
50,15,COMP 481 001,SPRING2011,"Goldman, Ronald N."
0 (permission required) Instructor Permission Required,6,COMP 490 001,SPRING2011,
0 (permission required) Instructor Permission Required,0,COMP 491 001,SPRING2011,
40,1,COMP 498 001,SPRING2011,"O'Malley, Marcia K."
20,11,COMP 512 001,SPRING2011,"Cooper, Keith D."
0 (permission required) Instructor Permission Required,0,COMP 518 001,SPRING2011,"Zhong, Lin"
20,0,COMP 523 001,SPRING2011,"Mohanram, Kartik"
15,7,COMP 526 001,SPRING2011,"Varman, Peter J."
20,6,COMP 529 001,SPRING2011,"Ng, Tze Sing E."
20,3,COMP 538 001,SPRING2011,"Koushanfar, Farinaz"
20,10,COMP 551 001,SPRING2011,"McLurkin, James"
20,8,COMP 590 001,SPRING2011,
100,49,COMP 600 001,SPRING2011,"Greiner, John D."
25,9,COMP 620 001,SPRING2011,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,10,COMP 670 001,SPRING2011,"Kavraki, Lydia E."
50,15,COMP 690 001,SPRING2011,
11,4,COMP 694 001,SPRING2011,"Cutler, Scott E."
100,38,COMP 800 001,SPRING2011,
39,29,COMP 100 001,SPRING2012,"Greiner, John D."
0 (permission required) Instructor Permission Required,15,COMP 130 001,SPRING2012,"Wong, Stephen B.Greiner, John D."
35,28,COMP 182 B01,SPRING2012,"Nakhleh, LuayRixner, Scott"
35,32,COMP 182 B02,SPRING2012,"Nakhleh, LuayRixner, Scott"
35,22,COMP 182 B03,SPRING2012,"Nakhleh, LuayRixner, Scott"
39,28,COMP 200 001,SPRING2012,"Greiner, John D.Wong, Stephen B."
32,30,COMP 221 A01,SPRING2012,"Cox, Alan L."
32,29,COMP 221 A02,SPRING2012,"Cox, Alan L."
0 (permission required) Instructor Permission Required,3,COMP 290 001,SPRING2012,
71,68,COMP 300 001,SPRING2012,"Gorry, G A."
28,23,COMP 322 A01,SPRING2012,"Sarkar, Vivek"
28,26,COMP 322 A02,SPRING2012,"Sarkar, Vivek"
28,22,COMP 322 A03,SPRING2012,"Sarkar, Vivek"
19,15,COMP 327 001,SPRING2012,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,1,COMP 390 001,SPRING2012,
15,9,COMP 402 001,SPRING2012,"Cartwright, Robert S."
99,1,COMP 415 001,SPRING2012,"Wong, Stephen B."
50,31,COMP 421 001,SPRING2012,"Johnson, David B."
30,26,COMP 422 001,SPRING2012,"Mellor-Crummey, John M."
50,18,COMP 429 001,SPRING2012,"Ng, Tze Sing E."
40,40,COMP 430 001,SPRING2012,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,24,COMP 460 001,SPRING2012,"Warren, Joe D."
50,6,COMP 481 001,SPRING2012,"Goldman, Ronald N."
19,13,COMP 482 001,SPRING2012,"Chaudhuri, Swarat"
19,0,COMP 486 001,SPRING2012,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,9,COMP 490 001,SPRING2012,
0 (permission required) Instructor Permission Required,1,COMP 491 001,SPRING2012,
25,2,COMP 502 001,SPRING2012,"Merenyi, Erzsebet"
19,9,COMP 512 001,SPRING2012,"Cooper, Keith D."
19,26,COMP 540 001,SPRING2012,"Subramanian, Devika"
19,10,COMP 590 001,SPRING2012,
99,52,COMP 600 001,SPRING2012,"Greiner, John D."
0 (permission required) Instructor Permission Required,3,COMP 607 001,SPRING2012,"Chaudhuri, Swarat"
30,12,COMP 651 001,SPRING2012,"McLurkin, James"
50,6,COMP 690 001,SPRING2012,
9,4,COMP 694 001,SPRING2012,"Cutler, Scott E."
99,42,COMP 800 001,SPRING2012,
39,29,COMP 100 001,SPRING2013,"Greiner, John D."
35,32,COMP 182 B01,SPRING2013,"Nakhleh, LuayRixner, Scott"
35,29,COMP 182 B02,SPRING2013,"Nakhleh, LuayRixner, Scott"
35,33,COMP 182 B03,SPRING2013,"Nakhleh, LuayRixner, Scott"
39,35,COMP 200 001,SPRING2013,"Greiner, John D.Wong, Stephen B."
35,27,COMP 221 A01,SPRING2013,"Cox, Alan L."
35,34,COMP 221 A02,SPRING2013,"Cox, Alan L."
0 (permission required) Instructor Permission Required,2,COMP 290 001,SPRING2013,
45,45,COMP 300 001,SPRING2013,"Gorry, G A.Wettergreen, Matthew A."
24,24,COMP 322 A01,SPRING2013,"Sarkar, Vivek"
24,21,COMP 322 A02,SPRING2013,"Sarkar, Vivek"
24,14,COMP 322 A03,SPRING2013,"Sarkar, Vivek"
40,34,COMP 327 001,SPRING2013,"Wallach, Dan S."
0 (permission required) Instructor Permission Required,7,COMP 390 001,SPRING2013,
15,14,COMP 402 001,SPRING2013,"Westbrook, Edwin M."
25,22,COMP 405 001,SPRING2013,"Wong, Stephen B."
70,46,COMP 421 001,SPRING2013,"Johnson, David B."
30,22,COMP 422 001,SPRING2013,"Mellor-Crummey, John M."
55,67,COMP 430 001,SPRING2013,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,28,COMP 460 001,SPRING2013,"Warren, Joe D."
70,64,COMP 482 001,SPRING2013,"Chaudhuri, Swarat"
19,0,COMP 486 001,SPRING2013,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,6,COMP 490 001,SPRING2013,
0 (permission required) Department Permission Required,1,COMP 491 001,SPRING2013,
35,4,COMP 502 001,SPRING2013,"Merenyi, Erzsebet"
60,17,COMP 512 001,SPRING2013,"Cooper, Keith D."
20,1,COMP 513 001,SPRING2013,"Zhong, Lin"
20,3,COMP 526 001,SPRING2013,"Varman, Peter J."
30,18,COMP 571 001,SPRING2013,"Havlak, Paul H."
19,18,COMP 590 001,SPRING2013,
99,65,COMP 600 001,SPRING2013,"Greiner, John D."
19,6,COMP 607 001,SPRING2013,"Chaudhuri, SwaratVardi, Moshe Y."
0 (permission required) Instructor Permission Required,13,COMP 650 001,SPRING2013,"Kavraki, Lydia E."
10,1,COMP 651 001,SPRING2013,"McLurkin, James"
50,6,COMP 690 001,SPRING2013,
10,2,COMP 694 001,SPRING2013,"Cutler, Scott E."
99,46,COMP 800 001,SPRING2013,
42,40,COMP 100 001,SPRING2014,"Greiner, John D."
150,120,COMP 182 001,SPRING2014,"Nakhleh, Luay"
70,35,COMP 200 001,SPRING2014,"Greiner, John D."
25,27,COMP 221 A01,SPRING2014,"Cox, Alan L.Rixner, Scott"
25,26,COMP 221 A02,SPRING2014,"Cox, Alan L.Rixner, Scott"
25,21,COMP 221 A03,SPRING2014,"Cox, Alan L.Rixner, Scott"
0 (permission required) Instructor Permission Required,1,COMP 290 001,SPRING2014,
0 (permission required) Instructor Permission Required,3,COMP 316 001,SPRING2014,"Hopkins, JohnFleisher, Jeffrey B."
35,34,COMP 322 A01,SPRING2014,"Sarkar, Vivek"
35,30,COMP 322 A02,SPRING2014,"Sarkar, Vivek"
40,18,COMP 327 001,SPRING2014,"Wallach, Dan S."
25,24,COMP 382 001,SPRING2014,"Chaudhuri, Swarat"
0 (permission required) Instructor Permission Required,6,COMP 390 001,SPRING2014,
50,12,COMP 405 001,SPRING2014,"Wong, Stephen B."
70,28,COMP 411 001,SPRING2014,"Cartwright, Robert S."
90,66,COMP 421 001,SPRING2014,"Johnson, David B."
30,15,COMP 422 001,SPRING2014,"Mellor-Crummey, John M."
70,84,COMP 430 001,SPRING2014,"Jermaine, Christopher M."
0 (permission required) Instructor Permission Required,28,COMP 460 001,SPRING2014,"Warren, Joe D."
110,71,COMP 482 001,SPRING2014,"Palem, Krishna V."
19,1,COMP 486 001,SPRING2014,"Mawlawi, Osama"
0 (permission required) Instructor Permission Required,13,COMP 490 001,SPRING2014,
0 (permission required) Department Permission Required,0,COMP 491 001,SPRING2014,
20,4,COMP 498 001,SPRING2014,"O'Malley, Marcia K."
35,2,COMP 502 001,SPRING2014,"Merenyi, Erzsebet"
19,3,COMP 513 001,SPRING2014,"Zhong, Lin"
0 (permission required) ,5,COMP 516 001,SPRING2014,"Cox, Alan L."
10,13,COMP 526 001,SPRING2014,"Varman, Peter J."
39,16,COMP 529 001,SPRING2014,"Ng, Tze Sing E."
19,3,COMP 538 001,SPRING2014,"Koushanfar, Farinaz"
39,21,COMP 540 001,SPRING2014,"Subramanian, Devika"
30,5,COMP 551 001,SPRING2014,"McLurkin, James"
30,24,COMP 571 001,SPRING2014,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,12,COMP 573 001,SPRING2014,"Kavraki, Lydia E."
0 (permission required) Instructor Permission Required,12,COMP 590 001,SPRING2014,
99,81,COMP 600 001,SPRING2014,"Greiner, John D."
19,8,COMP 607 001,SPRING2014,"Vardi, Moshe Y."
10,3,COMP 651 001,SPRING2014,"McLurkin, James"
50,14,COMP 690 001,SPRING2014,
7,3,COMP 694 001,SPRING2014,"Cutler, Scott E."
99,44,COMP 800 001,SPRING2014,
42,36,COMP 100 001,SPRING2015,"Greiner, John D."
85,72,COMP 182 001,SPRING2015,"Nakhleh, Luay"
85,68,COMP 182 002,SPRING2015,"Nakhleh, Luay"
70,45,COMP 200 001,SPRING2015,"Greiner, John D."
0 (permission required) Instructor Permission Required,0,COMP 290 001,SPRING2015,
35,48,COMP 321 001,SPRING2015,"Cox, Alan L.Rixner, Scott"
35,47,COMP 321 002,SPRING2015,"Cox, Alan L.Rixner, Scott"
49,56,COMP 322 A01,SPRING2015,"Sarkar, VivekAllen, Eric E."
49,31,COMP 322 A02,SPRING2015,"Sarkar, VivekAllen, Eric E."
60,0,COMP 360 001,SPRING2015,"Goldman, Ronald N."
0 (permission required) Instructor Permission Required,5,COMP 390 001,SPRING2015,"Sarkar, Vivek"
49,7,COMP 405 002,SPRING2015,"Wong, Stephen B."
39,21,COMP 410 001,SPRING2015,"Wong, Stephen B."
70,21,COMP 411 001,SPRING2015,"Cartwright, Robert S."
1,1,COMP 412 001,SPRING2015,"Cooper, Keith D."
90,78,COMP 421 001,SPRING2015,"Johnson, David B."
30,26,COMP 422 001,SPRING2015,"Mellor-Crummey, John M."
39,38,COMP 427 001,SPRING2015,"Wallach, Dan S."
100,116,COMP 430 001,SPRING2015,"Jermaine, Christopher M."
10,2,COMP 451 001,SPRING2015,"Cartwright, Robert S.Fagan, Michael W."
0 (permission required) Instructor Permission Required,30,COMP 460 001,SPRING2015,"Warren, Joe D."
25,13,COMP 481 001,SPRING2015,"Burke, Michael G."
0 (permission required) Instructor Permission Required,7,COMP 490 001,SPRING2015,"Sarkar, Vivek"
0 (permission required) Department Permission Required,3,COMP 491 001,SPRING2015,"Sarkar, Vivek"
35,4,COMP 502 001,SPRING2015,"Merenyi, Erzsebet"
19,5,COMP 507 001,SPRING2015,"Chaudhuri, Swarat"
19,1,COMP 508 001,SPRING2015,"Koushanfar, Farinaz"
49,6,COMP 512 001,SPRING2015,"Cooper, Keith D."
19,2,COMP 513 001,SPRING2015,"Zhong, Lin"
20,16,COMP 526 001,SPRING2015,"Varman, Peter J."
39,16,COMP 529 001,SPRING2015,"Ng, Tze Sing E."
10,9,COMP 535 001,SPRING2015,"Palem, Krishna V."
39,48,COMP 540 001,SPRING2015,"Subramanian, Devika"
30,12,COMP 551 001,SPRING2015,"McLurkin, James"
60,7,COMP 560 001,SPRING2015,"Goldman, Ronald N."
30,19,COMP 571 001,SPRING2015,"Nakhleh, Luay"
0 (permission required) Instructor Permission Required,13,COMP 573 001,SPRING2015,"Kavraki, Lydia E."
0 (permission required) Instructor Permission Required,15,COMP 590 001,SPRING2015,"Sarkar, Vivek"
99,79,COMP 600 001,SPRING2015,"Greiner, John D."
19,9,COMP 607 001,SPRING2015,"Vardi, Moshe Y.Chaudhuri, Swarat"
20,8,COMP 620 001,SPRING2015,"Briggs, Faye A."
