num_people_enrolled,total_class_size,class_number,term,professor
2,26,100,spr2008,"Fayek,Abdel-Moaty M"
15,49,101,spr2008,"Herring,Brian D"
9,23,101,spr2008,"Herring,Brian D"
25,0,110,spr2008, 
7,18,111,spr2008,"Colbert,Phillip D"
5,20,111,spr2008,"Colbert,Phillip D"
4,21,112,spr2008,"Henry,Tyson R"
13,12,112,spr2008,"Henry,Tyson R"
16,10,118,spr2008,"Holcombe,Lori G"
8,22,144,spr2008,"Simmons,Michael G"
8,7,221,spr2008,"Challinger,Judith A"
4,26,301,spr2008,"Fisk Jr,Leonard W"
0,12,305,spr2008,"Hubbard,Susan K"
10,0,305,spr2008, 
1,19,311,spr2008,"Stapleton,Melody J"
2,11,313H,spr2008,"Oppy,Brian J"
14,16,330,spr2008,"Fisk Jr,Leonard W"
18,12,340,spr2008,"Renner,Renee S"
25,0,346,spr2008, 
5,25,381,spr2008,"Renner,Renee S"
0,1,399,spr2008,"Juliano,Benjoe A"
20,0,470,spr2008, 
4,1,490,spr2008,"Renner,Renee S"
4,1,490,spr2008,"Challinger,Judith A"
4,1,490,spr2008,"Fisk Jr,Leonard W"
5,19,498,spr2008,"Fayek,Abdel-Moaty M"
10,20,548,spr2008,"Fisk Jr,Leonard W"
15,14,570,spr2008,"Stapleton,Melody J"
25,0,611,spr2008, 
1,29,640,spr2008,"Henry,Tyson R"
13,12,679,spr2008,"Stapleton,Melody J"
24,0,697,spr2008, 
0,3,699P,spr2008,"Henry,Tyson R"
2,26,100,spr2008,"Fayek,Abdel-Moaty M"
6,26,101,spr2008,"Herring,Brian D"
25,0,110,spr2008, 
14,61,111,spr2008,"Colbert,Phillip D"
2,23,111,spr2008,"Colbert,Phillip D"
27,48,112,spr2008,"Henry,Tyson R"
10,15,112,spr2008,"Henry,Tyson R"
21,5,117,spr2008,"Holcombe,Lori G"
8,22,144,spr2008,"Simmons,Michael G"
16,14,221,spr2008,"Challinger,Judith A"
8,7,221,spr2008,"Challinger,Judith A"
6,28,305,spr2008,"Hubbard,Susan K"
0,16,305,spr2008,"Hubbard,Susan K"
25,35,311,spr2008,"Stapleton,Melody J"
4,16,311,spr2008,"Stapleton,Melody J"
1,29,320,spr2008,"Im,Seung Bae"
18,12,340,spr2008,"Renner,Renee S"
25,0,346,spr2008, 
17,13,380,spr2008,"Fisk Jr,Leonard W"
5,25,381,spr2008,"Renner,Renee S"
2,28,465,spr2008,"Challinger,Judith A"
1,0,490,spr2008,"Renner,Renee S"
0,5,490,spr2008,"Henry,Tyson R"
3,2,490,spr2008,"Fisk Jr,Leonard W"
2,3,490,spr2008,"Juliano,Benjoe A"
6,24,515,spr2008,"Henry,Tyson R"
10,15,550,spr2008,"Juliano,Benjoe A"
15,14,570,spr2008,"Stapleton,Melody J"
1,29,620,spr2008,"Im,Seung Bae"
1,24,649,spr2008,"Im,Seung Bae"
16,8,682,spr2008,"Juliano,Benjoe A"
0,1,699P,spr2008,"Juliano,Benjoe A"
29,1,699P,spr2008,"Fayek,Abdel-Moaty M"
3,22,100,fa2008,"Fisk Jr,Leonard W"
19,51,101,fa2008,"Herring,Brian D"
16,19,101,fa2008,"Herring,Brian D"
10,15,110,fa2008,"Juliano,Benjoe A"
0,27,111,fa2008,"Keuneke,Anne M"
0,23,111,fa2008,"Keuneke,Anne M"
38,37,112,fa2008,"Henry,Tyson R"
2,23,112,fa2008,"Henry,Tyson R"
0,0,118,fa2008, 
4,26,144,fa2008,"Armstrong,Jeffrey M"
0,33,221,fa2008,"Challinger,Judith A"
2,14,221,fa2008,"Challinger,Judith A"
0,32,301,fa2008,"Fisk Jr,Leonard W"
1,14,305,fa2008,"Hubbard,Susan K"
31,29,311,fa2008,"Stapleton,Melody J"
23,7,311,fa2008,"Stapleton,Melody J"
5,20,315,fa2008,"Challinger,Judith A"
2,23,330,fa2008,"Henry,Tyson R"
19,11,340,fa2008,"Luk,Clement H"
10,20,344,fa2008,"Henry,Tyson R"
8,17,346,fa2008,"Im,Seung Bae"
29,21,400,fa2008,"Fayek,Abdel-Moaty M"
10,20,470,fa2008,"Stapleton,Melody J"
7,17,498,fa2008,"Fayek,Abdel-Moaty M"
6,19,511,fa2008,"Keuneke,Anne M"
13,12,542,fa2008,"Luk,Clement H"
9,11,550,fa2008,"Juliano,Benjoe A"
9,1,574,fa2008,"Stapleton,Melody J"
12,13,585,fa2008,"Renner,Renee S"
0,0,598,fa2008, 
8,17,650,fa2008,"Keuneke,Anne M"
30,0,689,fa2008,"Fayek,Abdel-Moaty M"
2,0,697,fa2008,"Juliano,Benjoe A"
3,0,699P,fa2008,"Fayek,Abdel-Moaty M"
1,2,699P,fa2008,"Henry,Tyson R"
2,1,699P,fa2008,"Juliano,Benjoe A"
3,22,100,fa2008,"Fisk Jr,Leonard W"
3,32,101,fa2008,"Herring,Brian D"
10,15,110,fa2008,"Juliano,Benjoe A"
0,79,111,fa2008,"Keuneke,Anne M"
0,29,111,fa2008,"Keuneke,Anne M"
0,35,111X,fa2008,"Fayek,Abdel-Moaty M"
11,14,112,fa2008,"Henry,Tyson R"
0,0,117,fa2008, 
4,26,144,fa2008,"Armstrong,Jeffrey M"
6,18,211X,fa2008,"Fayek,Abdel-Moaty M"
0,19,221,fa2008,"Challinger,Judith A"
0,26,221X,fa2008,"Fayek,Abdel-Moaty M"
0,25,305,fa2008,"Hubbard,Susan K"
0,11,305,fa2008,"Hubbard,Susan K"
8,22,311,fa2008,"Stapleton,Melody J"
4,20,311X,fa2008,"Fayek,Abdel-Moaty M"
7,17,320,fa2008,"Im,Seung Bae"
19,11,340,fa2008,"Luk,Clement H"
10,20,344,fa2008,"Henry,Tyson R"
8,17,346,fa2008,"Im,Seung Bae"
6,24,380,fa2008,"Renner,Renee S"
8,16,448,fa2008,"Fisk Jr,Leonard W"
21,9,490,fa2008,"Renner,Renee S"
5,0,499H,fa2008, 
0,0,540,fa2008, 
23,7,547,fa2008,"Im,Seung Bae"
19,11,566,fa2008,"Challinger,Judith A"
0,0,580,fa2008, 
12,13,585,fa2008,"Renner,Renee S"
13,17,630,fa2008,"Luk,Clement H"
5,7,679,fa2008,"Stapleton,Melody J"
30,20,693,fa2008,"Juliano,Benjoe A"
0,1,697,fa2008,"Keuneke,Anne M"
3,0,699P,fa2008,"Im,Seung Bae"
3,0,699P,fa2008,"Fisk Jr,Leonard W"
9,19,100,spr2009,"Luk,Clement H"
20,40,101,spr2009,"Herring,Brian D"
17,13,101,spr2009,"Herring,Brian D"
0,25,111,spr2009,"Keuneke,Anne M"
1,24,111,spr2009,"Keuneke,Anne M"
32,43,112,spr2009,"Henry,Tyson R"
3,22,112,spr2009,"Henry,Tyson R"
9,21,144,spr2009,"Luk,Clement H"
14,16,211X,spr2009,"Fayek,Abdel-Moaty M"
0,12,221,spr2009,"Challinger,Judith A"
4,8,221,spr2009,"Challinger,Judith A"
10,15,301,spr2009,"Luk,Clement H"
0,26,305,spr2009,"Hubbard,Susan K"
0,26,305,spr2009,"Hubbard,Susan K"
5,20,311,spr2009,"Stapleton,Melody J"
18,12,311X,spr2009,"Fayek,Abdel-Moaty M"
10,20,315,spr2009,"Challinger,Judith A"
0,0,330,spr2009, 
13,17,340,spr2009,"Morris,Christopher H"
8,22,381,spr2009,"Colbert,Phillip D"
3,9,400,spr2009,"Fayek,Abdel-Moaty M"
13,17,490,spr2009,"Fayek,Abdel-Moaty M"
4,1,499H,spr2009,"Im,Seung Bae"
0,0,533,spr2009, 
13,12,547,spr2009,"Im,Seung Bae"
12,13,550,spr2009,"Juliano,Benjoe A"
22,8,570,spr2009,"Stapleton,Melody J"
0,0,583,spr2009, 
0,12,620,spr2009,"Im,Seung Bae"
0,0,679,spr2009, 
4,8,693,spr2009,"Stapleton,Melody J"
11,1,699P,spr2009,"Fayek,Abdel-Moaty M"
30,0,699P,spr2009, 
9,19,100,spr2009,"Luk,Clement H"
3,27,101,spr2009,"Herring,Brian D"
3,72,111,spr2009,"Keuneke,Anne M"
2,23,111,spr2009,"Keuneke,Anne M"
20,10,111X,spr2009,"Fayek,Abdel-Moaty M"
4,21,112,spr2009,"Henry,Tyson R"
0,0,112,spr2009, 
9,21,144,spr2009,"Luk,Clement H"
4,32,221,spr2009,"Challinger,Judith A"
0,12,221,spr2009,"Challinger,Judith A"
2,28,221X,spr2009,"Challinger,Judith A"
6,19,301,spr2009,"Fisk Jr,Leonard W"
0,0,305,spr2009, 
8,42,311,spr2009,"Stapleton,Melody J"
3,22,311,spr2009,"Stapleton,Melody J"
0,13,313H,spr2009,"Fisk Jr,Leonard W"
6,24,320,spr2009,"Im,Seung Bae"
13,17,340,spr2009,"Morris,Christopher H"
20,15,380,spr2009,"Fisk Jr,Leonard W"
8,22,381,spr2009,"Colbert,Phillip D"
0,0,465,spr2009, 
42,8,498,spr2009,"Fayek,Abdel-Moaty M"
12,18,515,spr2009,"Henry,Tyson R"
0,0,540,spr2009, 
0,0,548,spr2009, 
15,10,567,spr2009,"Challinger,Judith A"
22,8,570,spr2009,"Stapleton,Melody J"
4,8,611,spr2009,"Keuneke,Anne M"
1,11,640,spr2009,"Henry,Tyson R"
4,8,682,spr2009,"Keuneke,Anne M"
0,1,697,spr2009,"Fisk Jr,Leonard W"
1,0,699P,spr2009,"Henry,Tyson R"
12,12,100,fa2009,"Im,Seung Bae"
1,34,101,fa2009,"Stapleton,Melody J"
0,0,101,fa2009, 
3,67,111,fa2009,"Keuneke,Anne M"
0,35,111,fa2009,"Keuneke,Anne M"
19,13,111X,fa2009,"Holcombe,Lori G"
11,19,144,fa2009,"Im,Seung Bae"
4,21,211,fa2009,"Henry,Tyson R"
9,15,211X,fa2009,"Holcombe,Lori G"
2,28,221,fa2009,"Challinger,Judith A"
0,0,221X,fa2009, 
0,37,311,fa2009,"Juliano,Bienvenido A"
0,0,311,fa2009, 
0,0,320,fa2009, 
5,20,346,fa2009,"Im,Seung Bae"
0,0,351,fa2009, 
45,5,400,fa2009,"Fayek,Abdel-Moaty M"
0,32,430,fa2009,"Henry,Tyson R"
21,9,490,fa2009,"Stapleton,Melody J"
0,0,547,fa2009, 
0,0,568,fa2009, 
21,9,630,fa2009,"Henry,Tyson R"
22,8,693,fa2009,"Juliano,Bienvenido A"
12,12,100,fa2009,"Im,Seung Bae"
1,34,101,fa2009,"Stapleton,Melody J"
0,30,102,fa2009,"Challinger,Judith A"
3,32,111,fa2009,"Keuneke,Anne M"
0,0,111,fa2009, 
11,19,144,fa2009,"Im,Seung Bae"
12,38,211,fa2009,"Henry,Tyson R"
8,17,211,fa2009,"Henry,Tyson R"
0,61,221,fa2009,"Challinger,Judith A"
0,33,221,fa2009,"Challinger,Judith A"
0,32,301,fa2009,"Fisk Jr,Leonard W"
0,37,311,fa2009,"Juliano,Bienvenido A"
0,0,311X,fa2009, 
5,20,346,fa2009,"Im,Seung Bae"
0,0,351,fa2009, 
0,30,380,fa2009,"Fisk Jr,Leonard W"
0,32,430,fa2009,"Henry,Tyson R"
12,12,465,fa2009,"Fayek,Abdel-Moaty M"
1,24,511,fa2009,"Keuneke,Anne M"
19,11,566,fa2009,"Challinger,Judith A"
12,18,580,fa2009,"Juliano,Bienvenido A"
11,14,650,fa2009,"Keuneke,Anne M"
1,5,697,fa2009,"Fayek,Abdel-Moaty M"
11,19,100,spr2010,"Fayek,Abdel-Moaty M"
13,39,101,spr2010,"Renner,Renee S"
15,11,101,spr2010,"Fayek,Abdel-Moaty M"
10,50,111,spr2010,"Keuneke,Anne M"
11,24,111,spr2010,"Keuneke,Anne M"
8,42,211,spr2010,"Henry,Tyson R"
5,20,211,spr2010,"Henry,Tyson R"
30,40,221,spr2010,"Challinger,Judith A"
17,18,221,spr2010,"Challinger,Judith A"
10,20,301,spr2010,"Luk,Clement H"
3,32,311,spr2010,"Juliano,Bienvenido A"
0,13,313H,spr2010,"Vela,Edward"
3,32,340,spr2010,"Luk,Clement H"
0,26,344,spr2010,"Im,Seung Bae"
2,28,381,spr2010,"Keuneke,Anne M"
36,0,389,spr2010,"Fayek,Abdel-Moaty M"
24,6,400,spr2010,"Im,Seung Bae"
12,13,431,spr2010,"Henry,Tyson R"
13,17,515,spr2010,"Henry,Tyson R"
17,13,546,spr2010,"Im,Seung Bae"
0,0,569,spr2010, 
13,12,620,spr2010,"Im,Seung Bae"
2,8,693,spr2010,"Luk,Clement H"
0,1,697,spr2010,"Challinger,Judith A"
11,19,100,spr2010,"Fayek,Abdel-Moaty M"
0,28,101,spr2010,"Fayek,Abdel-Moaty M"
1,29,102,spr2010,"Challinger,Judith A"
0,26,111,spr2010,"Keuneke,Anne M"
26,4,111X,spr2010,"Holcombe,Lori G"
3,22,211,spr2010,"Henry,Tyson R"
13,17,211X,spr2010,"Holcombe,Lori G"
13,22,221,spr2010,"Challinger,Judith A"
0,0,221X,spr2010, 
2,18,301,spr2010,"Herring,Brian D"
3,32,311,spr2010,"Juliano,Bienvenido A"
3,32,340,spr2010,"Luk,Clement H"
0,26,344,spr2010,"Im,Seung Bae"
7,28,380,spr2010,"Daguerre,Marcel R"
2,28,381,spr2010,"Keuneke,Anne M"
36,0,399,spr2010,"Fayek,Abdel-Moaty M"
12,13,431,spr2010,"Henry,Tyson R"
14,16,490,spr2010,"Fayek,Abdel-Moaty M"
1,2,515H,spr2010,"Henry,Tyson R"
10,15,550,spr2010,"Juliano,Bienvenido A"
14,11,611,spr2010,"Keuneke,Anne M"
15,10,640,spr2010,"Luk,Clement H"
2,0,697,spr2010,"Im,Seung Bae"
23,1,697,spr2010,"Fayek,Abdel-Moaty M"
6,18,100,fa2010,"Im,Seung Bae"
5,30,101,fa2010,"Stapleton,Melody J"
6,29,102,fa2010,"Herring,Brian D"
3,32,111,fa2010,"Keuneke,Anne M"
21,11,111X,fa2010,"Holcombe,Lori G"
16,14,144,fa2010,"Renner,Renee S"
1,24,211,fa2010,"Stapleton,Melody J"
14,10,211X,fa2010,"Holcombe,Lori G"
2,29,221,fa2010,"Challinger,Judith A"
2,28,301,fa2010,"Fisk Jr,Leonard W"
7,28,311,fa2010,"Juliano,Bienvenido A"
0,31,346,fa2010,"Im,Seung Bae"
6,24,380,fa2010,"Renner,Renee S"
0,1,389,fa2010,"Challinger,Judith A"
34,11,400,fa2010,"Fayek,Abdel-Moaty M"
0,33,430,fa2010,"Fisk Jr,Leonard W"
0,7,490,fa2010,"Renner,Renee S"
0,0,490,fa2010, 
0,0,490,fa2010, 
0,0,490,fa2010, 
17,8,547,fa2010,"Im,Seung Bae"
15,20,580,fa2010,"Juliano,Bienvenido A"
15,10,650,fa2010,"Keuneke,Anne M"
0,1,697,fa2010,"Fisk Jr,Leonard W"
6,18,100,fa2010,"Im,Seung Bae"
5,30,101,fa2010,"Stapleton,Melody J"
8,62,111,fa2010,"Keuneke,Anne M"
5,30,111,fa2010,"Keuneke,Anne M"
16,14,144,fa2010,"Renner,Renee S"
3,47,211,fa2010,"Stapleton,Melody J"
2,23,211,fa2010,"Stapleton,Melody J"
0,63,221,fa2010,"Challinger,Judith A"
0,34,221,fa2010,"Challinger,Judith A"
7,28,311,fa2010,"Juliano,Bienvenido A"
0,0,311,fa2010,"Juliano,Bienvenido A"
0,31,346,fa2010,"Im,Seung Bae"
0,1,389,fa2010,"Fayek,Abdel-Moaty M"
0,1,399,fa2010,"Keuneke,Anne M"
0,33,430,fa2010,"Fisk Jr,Leonard W"
3,21,465,fa2010,"Herring,Brian D"
0,0,490,fa2010, 
0,0,490,fa2010, 
0,0,490,fa2010, 
4,21,511,fa2010,"Keuneke,Anne M"
15,15,566,fa2010,"Challinger,Judith A"
20,10,630,fa2010,"Im,Seung Bae"
0,1,697,fa2010,"Fayek,Abdel-Moaty M"
0,0,100,spr2011, 
0,33,101,spr2011,"Stapleton,Melody J"
11,19,102,spr2011,"Herring,Brian D"
5,25,111,spr2011,"Morris,Christopher H"
0,17,111X,spr2011,"Fayek,Abdel-Moaty M"
13,47,211,spr2011,"Henry,Tyson R"
9,21,211,spr2011,"Henry,Tyson R"
13,47,221,spr2011,"Challinger,Judith A"
9,21,221,spr2011,"Challinger,Judith A"
1,29,301,spr2011,"Herring,Brian D"
8,27,311,spr2011,"Juliano,Bienvenido A"
10,14,311X,spr2011,"Fayek,Abdel-Moaty M"
0,39,340,spr2011,"Morris,Christopher H"
5,20,344,spr2011,"Im,Seung Bae"
13,22,380,spr2011,"Daguerre,Marcel R"
5,25,381,spr2011,"Keuneke,Anne M"
36,0,399,spr2011,"Fayek,Abdel-Moaty M"
18,7,431,spr2011,"Hubbard,Richard"
8,7,490,spr2011,"Renner,Renee S"
0,0,490,spr2011, 
0,0,498,spr2011, 
0,1,499H,spr2011,"Henry,Tyson R"
0,0,546,spr2011, 
10,15,585,spr2011,"Renner,Renee S"
21,9,598,spr2011,"Challinger,Judith A"
15,10,620,spr2011,"Im,Seung Bae"
0,0,682,spr2011, 
1,0,699P,spr2011, 
0,0,100,spr2011, 
0,33,101,spr2011,"Stapleton,Melody J"
23,37,111,spr2011,"Morris,Christopher H"
18,12,111,spr2011,"Morris,Christopher H"
1,39,198,spr2011,"Stapleton,Melody J"
4,26,211,spr2011,"Henry,Tyson R"
12,18,211X,spr2011,"Holcombe,Lori G"
4,26,221,spr2011,"Challinger,Judith A"
0,0,221X,spr2011, 
43,27,311,spr2011,"Juliano,Bienvenido A"
0,0,311,spr2011,"Juliano,Bienvenido A"
0,13,313H,spr2011,"Vela,Edward"
0,39,340,spr2011,"Morris,Christopher H"
5,20,344,spr2011,"Im,Seung Bae"
5,25,381,spr2011,"Keuneke,Anne M"
35,1,389,spr2011,"Fayek,Abdel-Moaty M"
20,10,400,spr2011,"Fayek,Abdel-Moaty M"
18,7,431,spr2011,"Hubbard,Richard"
0,0,490,spr2011, 
0,0,490,spr2011, 
0,1,499,spr2011,"Fayek,Abdel-Moaty M"
16,14,515,spr2011,"Henry,Tyson R"
2,23,550,spr2011,"Keuneke,Anne M"
10,15,585,spr2011,"Renner,Renee S"
23,12,611,spr2011,"Keuneke,Anne M"
19,6,640,spr2011,"Morris,Christopher H"
3,12,693,spr2011,"Stapleton,Melody J"
16,14,100,fa2011,"Im,Seung Bae"
0,0,100,fa2011, 
0,30,101,fa2011,"Stapleton,Melody J"
7,92,111,fa2011,"Morris,Christopher H"
4,29,111,fa2011,"Morris,Christopher H"
32,40,111X,fa2011,"Morris,Christopher H"
0,30,144,fa2011,"Withers,Timothy A"
4,26,211,fa2011,"Henry,Tyson R"
4,28,211X,fa2011,"Fayek,Abdel-Moaty M"
0,33,221,fa2011,"Challinger,Judith A"
19,16,221X,fa2011,"Fayek,Abdel-Moaty M"
6,24,301,fa2011,"Fisk Jr,Leonard W"
1,31,311,fa2011,"Varghese,Bonnie A"
0,31,311X,fa2011,"Stapleton,Melody J"
1,59,346,fa2011,"Im,Seung Bae"
1,29,346,fa2011,"Zeichick,David R"
0,1,389,fa2011,"Fayek,Abdel-Moaty M"
5,25,430,fa2011,"Henry,Tyson R"
0,0,444,fa2011, 
6,9,490,fa2011,"Renner,Renee S"
15,10,511,fa2011,"Challinger,Judith A"
22,8,566,fa2011,"Challinger,Judith A"
0,29,598,fa2011,"Morris,Christopher H"
18,7,640,fa2011,"Henry,Tyson R"
0,0,697,fa2011, 
16,14,100,fa2011,"Im,Seung Bae"
0,30,101,fa2011,"Stapleton,Melody J"
12,48,102,fa2011,"Herring,Brian D"
1,32,111,fa2011,"Morris,Christopher H"
2,31,111,fa2011,"Morris,Christopher H"
0,30,144,fa2011,"Withers,Timothy A"
11,49,211,fa2011,"Henry,Tyson R"
7,23,211,fa2011,"Henry,Tyson R"
29,33,221,fa2011,"Challinger,Judith A"
0,0,221,fa2011, 
0,30,301,fa2011,"Zeichick,David R"
9,61,311,fa2011,"Stapleton,Melody J"
5,30,311,fa2011,"Varghese,Bonnie A"
0,0,315,fa2011, 
0,30,346,fa2011,"Zeichick,David R"
7,23,380,fa2011,"Renner,Renee S"
18,6,400,fa2011,"Fayek,Abdel-Moaty M"
5,25,430,fa2011,"Henry,Tyson R"
0,0,444,fa2011, 
0,1,499,fa2011,"Fayek,Abdel-Moaty M"
15,10,547,fa2011,"Im,Seung Bae"
11,19,580,fa2011,"Renner,Renee S"
16,4,620,fa2011,"Im,Seung Bae"
0,1,697,fa2011,"Fayek,Abdel-Moaty M"
9,21,100,spr2012,"Zeichick,David R"
8,22,101,spr2012,"Renner,Renee S"
10,20,102,spr2012,"Herring,Brian D"
2,28,111,spr2012,"Renner,Renee S"
3,27,111,spr2012,"Renner,Renee S"
0,31,111,spr2012,"Gibson,Todd A"
9,21,111X,spr2012,"Fayek,Abdel-Moaty M"
8,27,211,spr2012,"Henry,Tyson R"
10,20,211X,spr2012,"Fayek,Abdel-Moaty M"
7,28,221,spr2012,"Challinger,Judith A"
0,0,221,spr2012, 
2,28,301,spr2012,"Zeichick,David R"
9,51,311,spr2012,"Stapleton,Melody J"
9,21,311,spr2012,"Varghese,Bonnie A"
1,12,313H,spr2012,"Vela,Edward"
0,30,340,spr2012,"Gibson,Todd A"
13,12,344,spr2012,"Gibson,Todd A"
6,29,380,spr2012,"Daguerre,Marcel R"
0,31,381,spr2012,"Keuneke,Anne M"
36,0,399,spr2012,"Fayek,Abdel-Moaty M"
2,23,431,spr2012,"Raigoza,Jaime A"
15,5,490,spr2012,"Henry,Tyson R"
11,1,499H,spr2012,"Henry,Tyson R"
0,0,546,spr2012, 
2,23,550,spr2012,"Keuneke,Anne M"
0,0,585,spr2012, 
0,0,598,spr2012, 
16,9,630,spr2012,"Fayek,Abdel-Moaty M"
10,5,693,spr2012,"Renner,Renee S"
9,21,100,spr2012,"Zeichick,David R"
8,22,101,spr2012,"Renner,Renee S"
5,55,111,spr2012,"Renner,Renee S"
0,0,111,spr2012, 
11,49,111,spr2012,"Gibson,Todd A"
12,18,111,spr2012,"Gibson,Todd A"
10,60,211,spr2012,"Henry,Tyson R"
